partnerCode,cmdCode,flowCode,period,primaryValue,cifvalue,fobvalue,netWgt,grossWgt,qty,altQty,typeCode,freqCode,refPeriodId,refYear,refMonth,reporterCode,reporterISO,reporterDesc,flowDesc,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,isAltQtyEstimated,isNetWgtEstimated,isGrossWgtEstimated,legacyEstimationFlag,isReported,isAggregate,brent_crude_mean,brent_crude_yoy_pct,eurinr_mean,eurinr_vol_std,eurinr_year_end,gbpinr_mean,gbpinr_vol_std,gbpinr_year_end,gold_futures_mean,gold_futures_yoy_pct,jpyinr_mean,jpyinr_vol_std,jpyinr_year_end,nifty_50_mean,nifty_50_yoy_pct,sensex_mean,sensex_yoy_pct,usdinr_mean,usdinr_vol_std,usdinr_year_end,policy_event_flag,primaryValue_lag_1y,primaryValue_lag_3y,primaryValue_lag_5y,primaryValue_rolling_3y_mean,primaryValue_rolling_5y_mean,primaryValue_yoy_growth_rate,netWgt_lag_1y,netWgt_rolling_3y_mean,unit_value,value_vs_3y_mean,wgt_vs_3y_mean,anomaly_pred,anomaly_score
368,90,M,2018,349184.639,349184.639,0.0,0.0,0.0,0.0,0.0,C,A,20180101,2018,52,699,,,,IRQ,Iraq,0,,,H5,HS,True,,,,C00,,0 ,0,,-1,,False,-1,,False,True,False,0,False,True,71.7671713810043,31.13903885725675,80.58883807302891,2.0745990099761857,79.9469985961914,91.28527188940524,2.4727537177418255,88.85800170898438,1267.5996005859374,0.7873427620123996,0.6182982759457438,0.021666730250215326,0.6332399845123291,10750.673270089286,12.094561994746122,35399.664491234755,14.455219001779662,68.45175550906595,3.265876416745794,69.92250061035156,0,400.518,,,400.518,400.518,870.8325743162607,0.0,0.0,349184.639,871.8325743162605,0.0,-1,0.026705074477873736
784,27,X,2023,14911155140.836,0.0,14911155140.836,0.0,0.0,0.0,0.0,C,A,20230101,2023,52,699,,,,ARE,United Arab Emirates,0,,,H6,HS,True,,,,C00,,0,0,,-1,,False,-1,,False,False,False,0,False,True,82.19043816798236,-16.951114245451983,89.1475092961238,1.2207693150284755,91.89700317382812,102.69713451678936,2.243170658669431,105.6975555419922,1942.769197265625,7.927537198518797,0.5874903098894999,0.02633055994255835,0.5919479727745056,18900.59127072704,9.597677547210392,63641.145519770405,10.024905839840814,82.57708666874812,0.6018844042643178,82.302001953125,1,8789597244.052,3408125332.471,6709530835.725,5636653486.4956665,5910180532.556801,0.6964548803332842,0.0,0.0,14911155140.836,2.6453914856679144,0.0,-1,0.02644453712456507
643,13,M,2021,139050.256,139050.256,0.0,0.0,0.0,0.0,0.0,C,A,20210101,2021,52,699,,,,RUS,Russian Federation,0,,,H5,HS,True,,,,C00,,0,0,,-1,,False,-1,,False,False,False,0,False,True,70.95380932944161,64.67659905367715,87.36627697122508,1.5209992746416792,84.1729965209961,101.71535091473226,1.418415954509494,100.45780181884766,1797.6690455845423,1.381993740208598,0.6729171034020026,0.014482286427544424,0.6460660099983215,16026.760651619205,43.699123357837166,53814.12340270749,41.888341273615936,73.93580224048132,0.9172934809251041,74.43119812011719,0,547.386,,,834.0435,834.0435,253.02596339694475,0.0,0.0,139050.256,166.71822992445837,0.0,-1,0.026229886560698024
156,29,M,2022,13552914704.775,13552914704.775,0.0,0.0,0.0,0.0,0.0,C,A,20220101,2022,52,699,,,,CHN,China,0,,,H6,HS,True,,,,C00,,0,0,,-1,,False,-1,,False,True,False,4,False,True,98.96633461272098,39.479945542058225,82.59736524728628,2.224020515218701,88.22100067138672,97.03307958749625,3.3910504371003816,99.90866088867188,1800.0681269064366,0.13345511665714405,0.5993327853771356,0.031975679177647355,0.6217989921569824,17245.430463237146,7.603968375822823,57842.490328881046,7.4857057431337415,78.57705098665677,2.7095097619451263,82.83509826660156,1,11863208814.146,8232331708.172,6566339260.495,9431245753.580332,8676590526.878,0.14243244952530468,0.0,0.0,13552914704.775,1.437022749580031,0.0,-1,0.026188163079454596
56,01,M,2020,88825.862,88825.862,0.0,0.0,0.0,0.0,0.0,C,A,20200101,2020,52,699,,,,BEL,Belgium,0,,,H5,HS,True,,,,C00,,0,0,,-1,,False,-1,,False,True,False,4,False,True,43.086758979224406,-32.84549157946846,84.50785661653708,3.548502407291178,89.9540023803711,95.31910740510197,2.4186207367831445,99.96320343017578,1773.164029690588,27.31641696012572,0.6934796790130265,0.020974948014682814,0.7089869976043701,11152.99820703125,-2.4733869614795068,37927.09317739709,-1.1590201568867697,74.22281195371205,1.6159365839212578,73.13400268554688,1,86.045,75.782,2516.0,24759.74666666667,15833.448,1031.3186937067812,0.0,0.0,88825.862,3.5875109384533275,0.0,-1,0.025916649321761187
643,57,M,2020,7990.273,7990.273,0.0,0.0,0.0,0.0,0.0,C,A,20200101,2020,52,699,,,,RUS,Russian Federation,0,,,H5,HS,True,,,,C00,,0,0,,-1,,False,-1,,False,True,False,4,False,True,43.086758979224406,-32.84549157946846,84.50785661653708,3.548502407291178,89.9540023803711,95.31910740510197,2.4186207367831445,99.96320343017578,1773.164029690588,27.31641696012572,0.6934796790130265,0.020974948014682814,0.7089869976043701,11152.99820703125,-2.4733869614795068,37927.09317739709,-1.1590201568867697,74.22281195371205,1.6159365839212578,73.13400268554688,1,87.722,,,87.722,87.722,90.08630674175237,0.0,0.0,7990.273,91.08630674175237,0.0,-1,0.025800812135159057
344,31,M,2024,104545.788,104545.788,0.0,0.0,0.0,0.0,0.0,C,A,20240101,2024,52,699,,,,HKG,Hong Kong,0,,,H6,HS,True,,,,C00,,0,0,,-1,,False,-1,,False,False,False,0,False,True,79.8213096194797,-2.8824868212292354,90.37742212892489,1.379103718282367,88.89199829101562,106.95018267449532,2.0577728939917295,107.63943481445312,2390.006343296596,23.020601040022683,0.5515179845667978,0.018563966771229647,0.5440160036087036,23493.810340447155,24.30198613328052,77296.5194515306,21.456832400224624,83.67036295301132,0.5804118205430948,85.7865982055664,0,4.842,895830.418,402204.896,631075.289,598614.7975999999,21590.44733581165,0.0,0.0,104545.788,0.16566294041660692,0.0,-1,0.02558203007043769
410,18,X,2019,14394.447,0.0,14394.447,0.0,0.0,0.0,0.0,C,A,20190101,2019,52,699,,,,KOR,South Korea,0,,,H5,HS,True,,,,C00,,0,0,,-1,,False,-1,,False,False,False,0,False,True,64.1606349188184,-10.598907990679473,78.73804596648819,1.1712149042215123,79.81300354003906,90.01791770613514,2.5288453676700766,93.83525848388672,1392.7222207690043,9.870831461703666,0.645140199477856,0.015215529811722375,0.6542050242424011,11435.85105598418,6.373347684197661,38371.830426607885,8.396028544589917,70.50973287729117,1.0133526749385167,71.31099700927734,0,0.643,12286626.0,,5081091.881,5081091.881,22385.38724727838,0.0,0.0,14394.447,0.0028329436540649715,0.0,-1,0.025255827376011952
156,85,M,2020,17842378313.626,17842378313.626,0.0,0.0,0.0,0.0,0.0,C,A,20200101,2020,52,699,,,,CHN,China,0,,,H5,HS,True,,,,C00,,0,0,,-1,,False,-1,,False,True,False,4,False,True,43.086758979224406,-32.84549157946846,84.50785661653708,3.548502407291178,89.9540023803711,95.31910740510197,2.4186207367831445,99.96320343017578,1773.164029690588,27.31641696012572,0.6934796790130265,0.020974948014682814,0.7089869976043701,11152.99820703125,-2.4733869614795068,37927.09317739709,-1.1590201568867697,74.22281195371205,1.6159365839212578,73.13400268554688,1,19966000613.973,27521105020.271,19352567577.0,23576296215.37367,22190529785.0242,-0.10636192702813026,0.0,0.0,17842378313.626,0.756793100605485,0.0,-1,0.02525097655590336
643,31,X,2023,208584.916,0.0,208584.916,0.0,0.0,0.0,0.0,C,A,20230101,2023,52,699,,,,RUS,Russian Federation,0,,,H6,HS,True,,,,C00,,0,0,,-1,,False,-1,,False,False,False,0,False,True,82.19043816798236,-16.951114245451983,89.1475092961238,1.2207693150284755,91.89700317382812,102.69713451678936,2.243170658669431,105.6975555419922,1942.769197265625,7.927537198518797,0.5874903098894999,0.02633055994255835,0.5919479727745056,18900.59127072704,9.597677547210392,63641.145519770405,10.024905839840814,82.57708666874812,0.6018844042643178,82.302001953125,1,1131.063,709.989,,1109.6263333333334,886.46975,183.41494063549067,0.0,0.0,208584.916,187.97761889212555,0.0,-1,0.02468284197553572
